seed_id,target_id,source_ideology,source_topic,rank,condition
5FOC-0P0UMw,2y-7CZF0qnM,feminism,gender_conflict_discourse,5,anti_profile
5FOC-0P0UMw,F5wV7EZ9CjU,feminism,gender_conflict_discourse,6,anti_profile
5FOC-0P0UMw,s27qp6CL5DM,feminism,gender_conflict_discourse,7,anti_profile
5FOC-0P0UMw,36zNS1gtCrM,feminism,gender_conflict_discourse,8,anti_profile
5FOC-0P0UMw,VpqzCWo2Ev4,feminism,gender_conflict_discourse,9,anti_profile
5FOC-0P0UMw,vNBhTsr1m30,feminism,gender_conflict_discourse,10,anti_profile
5FOC-0P0UMw,2EtBxXrgbK0,feminism,gender_conflict_discourse,11,anti_profile
5FOC-0P0UMw,tV17VtAcw9M,feminism,gender_conflict_discourse,12,anti_profile
5FOC-0P0UMw,MbJQ5twZTi4,feminism,gender_conflict_discourse,13,anti_profile
5FOC-0P0UMw,c3KVhck4658,feminism,gender_conflict_discourse,14,anti_profile
5FOC-0P0UMw,MHyc-6mU6Aw,feminism,gender_conflict_discourse,15,anti_profile
5FOC-0P0UMw,QEzaxehny-Q,feminism,gender_conflict_discourse,16,anti_profile
5FOC-0P0UMw,ZeT1skHOXOA,feminism,gender_conflict_discourse,17,anti_profile
5FOC-0P0UMw,ZPk-6asr_Lc,feminism,gender_conflict_discourse,18,anti_profile
5FOC-0P0UMw,pZws_AxGxP0,feminism,gender_conflict_discourse,19,anti_profile
5FOC-0P0UMw,2nTTu1FyTQg,feminism,gender_conflict_discourse,20,anti_profile
TJmGWOjlNKk,jixwO_r0wWU,feminism,electoral_generational_conflict,1,anti_profile
TJmGWOjlNKk,F5wV7EZ9CjU,feminism,electoral_generational_conflict,2,anti_profile
TJmGWOjlNKk,rJGCjSYSo-k,feminism,electoral_generational_conflict,3,anti_profile
TJmGWOjlNKk,O-Se7PIdReE,feminism,electoral_generational_conflict,4,anti_profile
TJmGWOjlNKk,36zNS1gtCrM,feminism,electoral_generational_conflict,5,anti_profile
TJmGWOjlNKk,o9ExNllLUYY,feminism,electoral_generational_conflict,6,anti_profile
TJmGWOjlNKk,YCPTstdAydA,feminism,electoral_generational_conflict,7,anti_profile
TJmGWOjlNKk,0DcHuMbZjDM,feminism,electoral_generational_conflict,8,anti_profile
TJmGWOjlNKk,sVvp_DPgFZE,feminism,electoral_generational_conflict,9,anti_profile
TJmGWOjlNKk,DKrK3oXyMes,feminism,electoral_generational_conflict,10,anti_profile
TJmGWOjlNKk,ZPk-6asr_Lc,feminism,electoral_generational_conflict,11,anti_profile
TJmGWOjlNKk,UhM_SZnaofI,feminism,electoral_generational_conflict,12,anti_profile
TJmGWOjlNKk,T4SFYJM4Euw,feminism,electoral_generational_conflict,13,anti_profile
TJmGWOjlNKk,OUk_fiG3h98,feminism,electoral_generational_conflict,14,anti_profile
TJmGWOjlNKk,hZ9TsUtu9lk,feminism,electoral_generational_conflict,15,anti_profile
TJmGWOjlNKk,MbJQ5twZTi4,feminism,electoral_generational_conflict,16,anti_profile
TJmGWOjlNKk,jLWBdjpc-pM,feminism,electoral_generational_conflict,17,anti_profile
TJmGWOjlNKk,2EtBxXrgbK0,feminism,electoral_generational_conflict,18,anti_profile
TJmGWOjlNKk,c3KVhck4658,feminism,electoral_generational_conflict,19,anti_profile
TJmGWOjlNKk,IjpMbYILx5w,feminism,electoral_generational_conflict,20,anti_profile
LyeObL_dUT4,vNBhTsr1m30,feminism,electoral_generational_conflict,1,anti_profile
LyeObL_dUT4,gs-h6oFgcQY,feminism,electoral_generational_conflict,2,anti_profile
LyeObL_dUT4,gKInIToiSJ0,feminism,electoral_generational_conflict,3,anti_profile
LyeObL_dUT4,WwayyC5XcLg,feminism,electoral_generational_conflict,4,anti_profile
LyeObL_dUT4,QEnwaVUNCaU,feminism,electoral_generational_conflict,5,anti_profile
LyeObL_dUT4,eqR32c86ZlY,feminism,electoral_generational_conflict,6,anti_profile
LyeObL_dUT4,2I_DBkrHeXs,feminism,electoral_generational_conflict,7,anti_profile
LyeObL_dUT4,d7XzJN0ktXo,feminism,electoral_generational_conflict,8,anti_profile
LyeObL_dUT4,dj_QzDTRg5g,feminism,electoral_generational_conflict,9,anti_profile
LyeObL_dUT4,O-Se7PIdReE,feminism,electoral_generational_conflict,10,anti_profile
LyeObL_dUT4,BlqacP2b0os,feminism,electoral_generational_conflict,11,anti_profile
LyeObL_dUT4,3EtCmXpaMCk,feminism,electoral_generational_conflict,12,anti_profile
LyeObL_dUT4,STYBy3VdNGU,feminism,electoral_generational_conflict,13,anti_profile
LyeObL_dUT4,LclWjFGSomw,feminism,electoral_generational_conflict,14,anti_profile
LyeObL_dUT4,oGrdnwNZGQo,feminism,electoral_generational_conflict,15,anti_profile
LyeObL_dUT4,SxfhE3CpV5o,feminism,electoral_generational_conflict,16,anti_profile
LyeObL_dUT4,wothE1zFG4c,feminism,electoral_generational_conflict,17,anti_profile
LyeObL_dUT4,pZws_AxGxP0,feminism,electoral_generational_conflict,18,anti_profile
LyeObL_dUT4,RaQP7F9aU1s,feminism,electoral_generational_conflict,19,anti_profile
LyeObL_dUT4,NeDrIyYOWk8,feminism,electoral_generational_conflict,20,anti_profile
z8UvpvzEHdA,2ewK9OXaoGo,feminism,beauty_norms,1,anti_profile
z8UvpvzEHdA,Yq5-gR10feM,feminism,beauty_norms,2,anti_profile
z8UvpvzEHdA,jkNOr38S_JI,feminism,beauty_norms,3,anti_profile
z8UvpvzEHdA,2y-7CZF0qnM,feminism,beauty_norms,4,anti_profile
z8UvpvzEHdA,r0zn2e-P5x0,feminism,beauty_norms,5,anti_profile
z8UvpvzEHdA,LclWjFGSomw,feminism,beauty_norms,6,anti_profile
z8UvpvzEHdA,2nTTu1FyTQg,feminism,beauty_norms,7,anti_profile
z8UvpvzEHdA,dpABzWLO43M,feminism,beauty_norms,8,anti_profile
z8UvpvzEHdA,4uCznFPqcHE,feminism,beauty_norms,9,anti_profile
z8UvpvzEHdA,jF5H_9B_RwQ,feminism,beauty_norms,10,anti_profile
z8UvpvzEHdA,JfTuOplIOUs,feminism,beauty_norms,11,anti_profile
z8UvpvzEHdA,6P4iYOBw-sQ,feminism,beauty_norms,12,anti_profile
z8UvpvzEHdA,gs-h6oFgcQY,feminism,beauty_norms,13,anti_profile
z8UvpvzEHdA,K4Gh1U61Em4,feminism,beauty_norms,14,anti_profile
z8UvpvzEHdA,J0jURtSyOsE,feminism,beauty_norms,15,anti_profile
z8UvpvzEHdA,RcwCsd4O638,feminism,beauty_norms,16,anti_profile
z8UvpvzEHdA,KCOyva7wgVs,feminism,beauty_norms,17,anti_profile
z8UvpvzEHdA,MHyc-6mU6Aw,feminism,beauty_norms,18,anti_profile
z8UvpvzEHdA,rJGCjSYSo-k,feminism,beauty_norms,19,anti_profile
z8UvpvzEHdA,F5wV7EZ9CjU,feminism,beauty_norms,20,anti_profile
3jpnH2GkO28,Nio8kQ3KeTM,feminism,beauty_norms,1,anti_profile
3jpnH2GkO28,lyMTZyxVLJA,feminism,beauty_norms,2,anti_profile
3jpnH2GkO28,dpABzWLO43M,feminism,beauty_norms,3,anti_profile
3jpnH2GkO28,2y-7CZF0qnM,feminism,beauty_norms,4,anti_profile
3jpnH2GkO28,F5wV7EZ9CjU,feminism,beauty_norms,5,anti_profile
3jpnH2GkO28,wj1f5YGs-gg,feminism,beauty_norms,6,anti_profile
3jpnH2GkO28,2ewK9OXaoGo,feminism,beauty_norms,7,anti_profile
3jpnH2GkO28,rJGCjSYSo-k,feminism,beauty_norms,8,anti_profile
3jpnH2GkO28,MHyc-6mU6Aw,feminism,beauty_norms,9,anti_profile
3jpnH2GkO28,jF5H_9B_RwQ,feminism,beauty_norms,10,anti_profile
3jpnH2GkO28,QEnwaVUNCaU,feminism,beauty_norms,11,anti_profile
3jpnH2GkO28,HSwQ4itMC2c,feminism,beauty_norms,12,anti_profile
3jpnH2GkO28,6P4iYOBw-sQ,feminism,beauty_norms,13,anti_profile
3jpnH2GkO28,F0JTxj_0J4U,feminism,beauty_norms,14,anti_profile
3jpnH2GkO28,HJ38uLfFEIY,feminism,beauty_norms,15,anti_profile
3jpnH2GkO28,O-Se7PIdReE,feminism,beauty_norms,16,anti_profile
3jpnH2GkO28,1yVIau79Lkc,feminism,beauty_norms,17,anti_profile
3jpnH2GkO28,2nTTu1FyTQg,feminism,beauty_norms,18,anti_profile
3jpnH2GkO28,xUwikz7-wEg,feminism,beauty_norms,19,anti_profile
3jpnH2GkO28,r0zn2e-P5x0,feminism,beauty_norms,20,anti_profile
